wavs/119.wav|Ya casi llegaban al término y tocaban cansados la misma meta, cuando el desgraciado Niso resbala sobre la verde hierba, humedecida con la sangre de unos becerros inmolados.
wavs/120.wav|Por último, saliendo de Córdoba para Andújar, esos cafres nos han dejado en paz por algún tiempo.
wavs/121.wav|envidia, sí, por envidia de que Él haya hecho el mundo y tú no.
wavs/122.wav|Durante la convalecencia, don Diego fue a visitarme.
wavs/123.wav|Esto se llama representar.
wavs/124.wav|Calpena le oía con afectada admiración.
wavs/125.wav|También nos contaron que muchas veces le dieron de comer y que nunca jamás comió.
wavs/126.wav|Cuando algunas mujeres de Maravillas y del Barquillo vinieron tumultuosamente a los Pozos y pidieron con gritos y chillidos que les dieran las armas de los ancianos.
wavs/127.wav|Las niñas de Castro y Doña María Tirgo, formando caravana con las de Álava, no fueron de las últimas en la escapatoria.
wavs/128.wav|Ahora ni aun el sosegado y cómodo paso de su hacanea podía sufrir.
wavs/129.wav|¿Qué tenía yo que hacer, Señor?
wavs/130.wav|En medio de la cueva nacía un clarísimo arroyo, que se dividía en dos partes.
wavs/131.wav|Engranado en el conjunto.
wavs/132.wav|sueñas con obtener una victoria, que te pondría en condiciones excelentes para dictar luego los artículos del convenio de paz.
wavs/133.wav|¿Quién te dio aquella carta?
wavs/134.wav|¿Dónde está, Martina?
wavs/135.wav|sobre todo Villena, que había conseguido llevar a cabo su proyecto sin necesidad de cargar su conciencia con el peso de sangre ajena.
wavs/136.wav|No crean.
wavs/137.wav|No fue estéril su viaje.
wavs/138.wav|trató de andar por su propio pie, mas no siéndole posible, le condujimos fuera del aposento.
wavs/139.wav|No es broma, señor mío.
wavs/140.wav|gente alegre que hable mal de la regencia y critique la cosa pública, ensayando discursos para cuando se abran esas saladísimas Cortes que van a venir.
wavs/141.wav|Y cada uno y cada una con su padrino al lado.
wavs/142.wav|Habíase recostado en la popa sobre unos cojines de seda con un decaimiento y abandono que bien daban a entender la postración de sus fuerzas.
wavs/143.wav|Todo por la maldita sordera, por aquel tabique de silencio que, levantado entre él y la humanidad, le impedía gustar las dulzuras del querer.
wavs/144.wav|Y apartarte de la senda del deber rígido y estrictamente moral.
wavs/145.wav|Pues allá voy también.
wavs/146.wav|Luego pareció venir con tanta priesa, que por poco no pudiera ejecutar mi traza.
wavs/147.wav|Su rostro resplandecía de belleza y frescura.
wavs/148.wav|Pero mi amo, aunque no sea conde, es noble y rico.
wavs/149.wav|pero los dos últimos cercos muestran sus almenas el uno plateadas y el otro doradas.
wavs/150.wav|Mira, Alonso.
wavs/151.wav|pero no se encontró nada en las maletas de los patriotas, porque estos, malos o buenos, tontos o discretos, no tenían el alma en los bolsillos, ni la tuvieron aun sus inmediatos sucesores, años adelante.
wavs/152.wav|Escaseaban los jornaleros y menestrales, porque de los barrios bajos partían diariamente muchos hombres a engrosar laspartidas de Toledo y la Mancha.
wavs/153.wav|yo adoro la naturaleza que todo lo hizo hermoso.
wavs/154.wav|Y como siempre tuvo sonora y vibrante voz, aunque poco afinada, cantando la Epístola era un hermoso becerro con dalmática.
wavs/155.wav|Pues no me arrepiento de ello, amigo mío.
wavs/156.wav|pero Amaranta entusiasmaba.
wavs/157.wav|Y se agruparon para darle con sus cuerpos más abrigo.
wavs/158.wav|Ya estaba en pie para retirarse el padre mercenario, cuando el señor de Cuervatón, que poco antes había sido llamado de su casa, donde le esperaba una visita, volvió dando voces.
wavs/159.wav|Mi hija se morirá de terror.
wavs/160.wav|Era indispensable aprovechar los intervalos en que el enemigo cargaba los fusiles, para correr nosotros a la bayoneta.
wavs/161.wav|Cuando los jefes han acordado la rendición.
wavs/162.wav|Lo que tú dices, es el sino.
wavs/163.wav|Vino un pícaro, con más andrajos que un molino de papel, con un cabo de vela portuguesa, e hincola en un agujero de la misma mesa tinelar, que si no tuviera nudo la madera, la hincara en la pared.
wavs/164.wav|Es la que traigo en mi imaginación desde qué sé yo cuándo.
wavs/165.wav|Esta fue mi impresión.
wavs/166.wav|en oyendo nombrar al doctor Sagredo les nacieron alas en los pies.
wavs/167.wav|Pero el otro paró el golpe afirmando que la tal poseía un capitalito, que dedicaba en parte, tocada ya de arrepentimiento, a obras de caridad.
wavs/168.wav|Parece que las Juntas no quieren disolverse, las de Andalucía sobre todo.
wavs/169.wav|Movimos algunas cajas vacías, arrojamos a un lado algunos pedazos de silla y un pequeño tonel.
wavs/170.wav|Y las cargan de oro.
wavs/171.wav|Quedaos con Dios.
wavs/172.wav|Que envíen las cartas a La Guardia, a casa de esta servidora de ustedes.
wavs/173.wav|A ello voy.
wavs/174.wav|Los que tienen mujer guapa o hija doncella son los que consiguen de Su Alteza cuanto solicitan.
wavs/175.wav|¿No quieres acompañarme?
wavs/176.wav|¿La conoce usted?
wavs/177.wav|Su Señoría no se ha desnudado esta noche.
wavs/178.wav|Por su mente fecundísima pasó una idea.
wavs/179.wav|Y suponiendo en este objeto convencional un interés que no existía.
wavs/180.wav|a medio satisfacer, pues Espartero, al conferenciar con él en su despacho, no hizo más que mostrarle los bordes, digámoslo así, del asunto que tratar quería, reservándose el cuerpo del mismo.
wavs/181.wav|¡Mi General, nosotros.
wavs/182.wav|Ayer no había tantos.
wavs/183.wav|Nos estremecimos todos.
wavs/184.wav|Y sus cabellos en desorden sueltos, le cubrían la cara.
wavs/185.wav|Pareció muy asombrada de oír tal lenguaje.
wavs/186.wav|Y sobre toda especie de rumores, descollaba la voz estentórea del tío Mano de Mortero, diciendo.
wavs/187.wav|don Pedro se levantó de su asiento impulsado de la sorpresa, que como un resorte le movía.
wavs/188.wav|Entonces el flautista volvióse a ellos.
wavs/189.wav|En nombre de Pepe.
wavs/190.wav|Llegó en efecto con paso grave el tal Niño Jesús, que era un fraile altísimo de estatura, moreno, de pelo en pecho, de aspecto temeroso, ojos fieros y una voz, por raro contraste, tan infantil y atiplada, que parecía salir de otra garganta que la suya.
wavs/191.wav|Será prudente y estimado de todo el mundo, que del poco hablar se conoce la prudencia de los sabios, que es una virtud con que un hombre asegura los daños que por su causa sola pueden venir.
wavs/192.wav|Bonito es el retrato.
wavs/193.wav|Ya no había carne, ni aun salada.
wavs/194.wav|si buenos abrazos.
wavs/195.wav|el gobernador salió a ellos.
wavs/196.wav|Prometí ser puntual y me despedí de ella.
wavs/197.wav|Acabarás por convencerte de dos cosas.
wavs/198.wav|se habían agotado los recursos de la enfermería.
wavs/199.wav|Donde yo estoy, está Aragón.
wavs/200.wav|Este muchacho es el que ha traído mi equipaje.
wavs/201.wav|En cuanto a los guantes, embruteciéndole las manos, se las convertían en pies.
wavs/202.wav|¿No habéis pensado en romper mis cadenas con vuestras manos atropellando por todo?
wavs/203.wav|¿Quién hizo correr la voz de la traición de Mañara?
wavs/204.wav|Y durmió como un santo.
wavs/205.wav|Pero, amigo mío.
wavs/206.wav|Y mirando el barómetro de la cámara, dijo.
wavs/207.wav|¡Como que esperaba verle a usted por acá, cambiado de rostro y vestimenta!
wavs/208.wav|En aquellas noches yo no veía alrededor de mí más que tigres del África, cataratas de América, pirámides de Egipto y lagunas de Venecia.
wavs/209.wav|le dejé bastante corrido.
wavs/210.wav|Lesbia y Amaranta.
wavs/211.wav|Y aún me veréis.
wavs/212.wav|Allá va.
wavs/213.wav|Soy un pobre cura que se ha visto obligado a.
wavs/214.wav|Por esta vez coincidió casualmente el primer concepto de Churi con el último de Saloma.
wavs/215.wav|pero el número de paisanos no era escaso ni faltaban algunas heroicas amazonas de las que poco antes seis en la Puerta del Sol.
wavs/216.wav|¿Quién me sigue, mancebos?
wavs/217.wav|¡Pero qué han de hacer, si ya no hay autoridad, ni se obedece a los superiores!
wavs/218.wav|La señora Sumta, que entró a la sazón, puso el dedo en la sien, mirando a su amo con expresión de lástima.
wavs/219.wav|Allí cerca había un retén de guardia de voluntarios.
wavs/220.wav|Y a la segunda embestida los carlistas abandonaron la indomable almena natural en que peleaban.
wavs/221.wav|También había denunciado Fernando a sus cómplices, llamándoles pérfidos y malvados.
wavs/222.wav|Con esto se aproximaba la hora feliz de poner punto en las faenas del día.
wavs/223.wav|Y al oír esto, los ojos se le llenan de lágrimas, echa a correr, la sigo y al poco trecho la veo parada, mirando al suelo y mordiendo la punta del pañuelo.
wavs/224.wav|Su horrible presencia infundía pánico a los contrarios, los cuales ignoraban a qué casta de animales pertenecía aquel gigante negro, que parecía dotado de alas para volar, de garras para herir y de incomprensible fluido magnético para desconcertar.
wavs/225.wav|quien se arrepiente cerca está de la enmienda.
wavs/226.wav|Si estaba puesta al cuidado de personas extrañas.
wavs/227.wav|Dejéme engañar de la zorra, por no trabajar con mi hijo, porque la poltronería hace buen rostro a la mentira.
wavs/228.wav|plebeyo debía de ser este animal, pues ha llegado tan tarde al don.
wavs/229.wav|Que mi estrella querida doña Inés es el super omnia de la virtud, de la buena crianza, del recato, de la modestia, no queda duda alguna.
wavs/230.wav|Estará la gente contentísima ¿no?
wavs/231.wav|Y después de mirarlo rápidamente, lo guardó en su bolsillo.
wavs/232.wav|Pues en Andalucía.
wavs/233.wav|Mira qué cara, mira qué manos.
wavs/234.wav|Todo habría pasado de distinta manera, si la augusta cuñada de Vuestra Majestad hubiera sido bizca.
wavs/235.wav|Eran soldados, oficiales, paisanos, víctimas de la guerra dinástica.
wavs/236.wav|Luego fue preciso echarles a puntapiés de la casa.
wavs/237.wav|no pierdas tiempo.
wavs/238.wav|En el semblante del segundo noté una alteración vivísima.
wavs/239.wav|Despidiéronse los de San Gregorio para regresar a sus hogares.
wavs/240.wav|nosotros venimos seguros a Madrid sin tropezón ninguno, pareciéndome, como es verdad, que en ella hay gente que profesa tanta virtud, que quien la imitare hará mucho.
wavs/241.wav|Está muy bien ese traje.
wavs/242.wav|¡Qué alevosía!
wavs/243.wav|Dejándose llevar de su vena comunicativa, sin parar mientes en la sordera de Churi, le refirió, mientras comían, sucesos militares de notoria actualidad.
wavs/244.wav|sería tan ancho como el de Sevilla.
wavs/245.wav|No habrá paz, no volveremos a ver paz.
wavs/246.wav|Y con sus paternidades a la cabeza nada faltó para que la comitiva pareciese un jubileo.
wavs/247.wav|Y continuó así.
wavs/248.wav|Espada tenemos todos.
wavs/249.wav|Oyose un disparo.
wavs/250.wav|Y ella no, porque los inferiores, los humildes me llaman a mí don Beltrán el Grande.
wavs/251.wav|No, cuanto más sincera.
wavs/252.wav|Entonces el caudillo Eneas, alargando en su mano una rama de pacífica oliva, le habló así desde la alta popa.
wavs/253.wav|Detrás de aquel ingenioso resguardo venían, amén de los que lo conducían, otra porción de soldados con azadones y palas.
wavs/254.wav|Y al propio tiempo tan melosa y atractiva en su manera de hablar, que unas vecinas nuestras dieron en llamarla Perita en dulce.
wavs/255.wav|Al llegar a este punto, parecieron ambas más tocadas de credulidad.
wavs/256.wav|Y del livor del rostro quedar una cicatriz perpetua.
wavs/257.wav|¡Pobres soldados, muertos de frío!
wavs/258.wav|Y se fue a casa de Vildósola, buscando el arrimo de Negretti y Prudencia.
wavs/259.wav|Son grandes sufridores de hambre y sed y de frío, como aquellos que están más acostumbrados y hechos a ello que otros.
wavs/260.wav|Calpena le observó bien, admirando su alta estatura, no inferior a la de Mendizábal.
wavs/261.wav|Inmenso gentío de curiosos llenaba el camino.
wavs/262.wav|Aquí hemos tenido un combate terrible.
wavs/263.wav|Yo cumplí mi misión, ahora estoy demás.
wavs/264.wav|Y me toca predicar.
wavs/265.wav|Ahora hemos estado juntos, buscando algo que comer en aquel montón de desperdicios que hay en la calle del Lobo.
wavs/266.wav|pieza patética, tierna y de locución majestuosa.
wavs/267.wav|Caía la tarde.
wavs/268.wav|Le espero.
wavs/269.wav|No hay que apurarse todavía.
wavs/270.wav|Estás salvada.
wavs/271.wav|Y ya sabe que su única misión es llevar y traer los recados que se le confíen.
wavs/272.wav|Y las del nuevo comenzaban a marcarse profundamente, pero, sin embargo, estaba maravillosamente hermosa, no de otra suerte que si un reflejo celestial iluminase aquel semblante.
wavs/273.wav|Aún puede que haga algo más.
wavs/274.wav|Yo creí que ya habíais comprendido que yo quiero que os ocurra.
wavs/275.wav|Volvía a suplicar al centinela, diciéndole.
wavs/276.wav|Nosotros hemos abandonado a la Carlota.
wavs/277.wav|Y así es todo el camino.
wavs/278.wav|Yo, con las señas de la carta, acabé de enterarme en creer que era verdad cuanto la señora Camila me decía.
wavs/279.wav|¿No estaba su marido ausente?
wavs/280.wav|Y se me figura que usted sabría prestar este servicio al Rey con el sigilo y la prontitud que el caso requiere.
wavs/281.wav|Nada, nada, no hay que temer nada malo, sino una verdadera irrupción de bienes.
wavs/282.wav|Yo no soy sastre, respondió, sino un escudero tan calificado y tan antiguo, que todos mis antepasados, desde Nuño Rasura y Laín Calvo, han servido a los condes de Lemos.
wavs/283.wav|Observaciones son estas.
wavs/284.wav|Y apoyar mi centro de retaguardiaen aquel armario, para operar con el ala derecha?
wavs/285.wav|Señora mía, ¿qué desdicha nuestra.
wavs/286.wav|Tenéis a vuestra esposa viva.
wavs/287.wav|Y aunque en esta oscuridad no distingo bien vuestro semblante, me parece ver en él la huella del insomnio y de las lágrimas.
wavs/288.wav|Oyéronse voces de las muchachas, que si no de alegría y completa bonanza, indicaban que el temporal iba pasando.
wavs/289.wav|Y pertenece a Samos.
wavs/290.wav|Sí señora.
wavs/291.wav|Recibió al principio muy mal la advertencia, mas tanto rogué y supliqué que al fin consintió en escribir una carta.
wavs/292.wav|sojuzgar pueblos y vivir entre el bullicio de los ejércitos.
wavs/293.wav|el apuntador le llamó repitiendo con fuerza los versos, hasta que al fin Isidoro se estremeció todo, su semblante se encendió vivamente, cerró los puños, agitó los brazos, golpeó el suelo.
wavs/294.wav|No hay que perder tiempo.
wavs/295.wav|Y te será más llevadera.
wavs/296.wav|¿Y no hubo algún Calvo en su familia?
wavs/297.wav|Y él poseyera arma tan prodigiosa, la emprendería bonitamente en aquella ocasión.
wavs/298.wav|Yo iré a pedírselo de rodillas al maestre vuestro tío, no me levantaré hasta que me lo conceda.
wavs/299.wav|Lo sabía por la doncella de una camarista, que tenía un novio cabo de Provinciales.
wavs/300.wav|faldones nada de anchos.
wavs/301.wav|Y su existencia a todos imponía vida nueva y nueva conducta.
wavs/302.wav|A regañadientes.
wavs/303.wav|un ventanucho le sonreía.
wavs/304.wav|¿Soy figurilla de tutilimundi?
wavs/305.wav|pero al hablar de mi madre, la nombraba siempre con reserva y también con emoción.
wavs/306.wav|Y que otro de los que se alejaron le dijo.
wavs/307.wav|El Obispo Abarca, Gómez Pardo, el cabecilla o General don Basilio.
wavs/308.wav|Quedóse como turbado el conde con tan extraña petición, pero recobrando sus naturales e iracundas disposiciones, le dijo rechinando los dientes y apretando los puños.
wavs/309.wav|Y esta noche va el Príncipe a declarar a la Cámara regia.
wavs/310.wav|No tenemos gobierno, no tenemos generales.
wavs/311.wav|¿Sabes tú lo que es el honor?
wavs/312.wav|Y venga pronto.
wavs/313.wav|Quedeme absorto.
wavs/314.wav|Así andaban las cosas aquella noche.
wavs/315.wav|¡Ah, muchachos, si hubierais estado allí cuando recorrió el campo de batalla mandando recoger los heridos!
wavs/316.wav|su valor, rehecho con ayuda de Dios, a tanto no llegaba.
wavs/317.wav|Sentó plaza, pues, el buen Milagro, curado al fin de su insana neutralidad, en las falanges del Progreso.
wavs/318.wav|Y con él mi familia y yo íbamos matando el hambre.
wavs/319.wav|Todo, lo compramos todo.
wavs/320.wav|Pues me presentó a ese.
wavs/321.wav|Y mi hermana e Inés ¿dónde están?
wavs/322.wav|¡Viva la independencia!
wavs/323.wav|¿No es verdad, caballero?
wavs/324.wav|Buena es la fecundidad en arbitrios, buenos el ingenio y la travesura.
wavs/325.wav|Diciendo esto, salió de la celda brincando como un cabrito, no sin dar antes un buen apretón de manos a su señora.
wavs/326.wav|Montaba airosamente a caballo.
wavs/327.wav|Santorcaz, después de un rato de silencio y meditación, contuvo su cabalgadura, parose en mitad del camino y contemplando con cierto arrobamiento el horizonte lejano, las colinas de la izquierda y los charcos de la derecha, habló así.
wavs/328.wav|Y nos hemos roto el espinazo.
wavs/329.wav|Además de la fuerte escolta de caballos, sacaron también de Figueras dos piezas de artillería, que iban detrás de nosotros, amenazándonos constantemente.
wavs/330.wav|No la veo.
wavs/331.wav|Mariminguilla colgó el candil de cuatro mecheros para la completa aunque pálida iluminación de la escena.
wavs/332.wav|Nosotros nos extendíamos por la izquierda del Guadalquivir, ocupando los pueblos de Porcuna y Lopera.
wavs/333.wav|¿Me conocéis?
wavs/334.wav|Soldados, oficiales de diversa graduación sin más distintivo que la espada, entraban y salían.
wavs/335.wav|Y ganaba batallas sin ley ninguna de guerra, mejor dicho, observaba todas las reglas sin saberlo, o de la práctica instintiva hacía derivar la regla.
wavs/336.wav|Y cruzadita de brazos espero.
wavs/337.wav|Esto fue obra de un minuto, quizás de dos.
wavs/338.wav|Yo más ilustrado que vosotros.
wavs/339.wav|No me es posible precisar de un modo exacto todos los detalles de aquel suceso.
wavs/340.wav|Y tiene que ser, tiene que amarme.
wavs/341.wav|con lo cual se apodera de su mujer y del reino juntamente.
wavs/342.wav|Callamos de nuevo, sin acertar con las palabras propias para expresar nuestra congoja.
wavs/343.wav|Ya veo centellear las espadas.
wavs/344.wav|No lo sé.
wavs/345.wav|tan grande cariño les tenía el pobre viejo.
wavs/346.wav|Gritaban hasta los chiquillos.
wavs/347.wav|No me parecía muy bien aplicada mi laboriosidad, ni de gran porvenir la carrera tipográfica.
wavs/348.wav|Y caridad.
wavs/349.wav|Más que convicción clara es esto fe ciega.
wavs/350.wav|Madrid, catorce de marzo.
wavs/351.wav|¿Ha llegado ya tan alegre nueva?
wavs/352.wav|Y bien sabía yo que vendríamos a parar a esto.
wavs/353.wav|Ya abandonado.
wavs/354.wav|¡Me muero!
wavs/355.wav|Y que la tierra era mal poblada y los moradores de ella muy repartidos.
wavs/356.wav|Y habían destruido y quemado los pueblos.
wavs/357.wav|Pero que no se le pase a usted por las mientes llamar ahora, ni.
wavs/358.wav|Consiste en una función muy particular que se celebra una vez al año en todas las poblaciones.
wavs/359.wav|¿No es una vergüenza que de este modo se humillen los hombres?
wavs/360.wav|Y acabaremos con ellos.
wavs/361.wav|Y zahiriéndole particularmente con la inhumanidad de aquel convite en que lo dio a comer las carnes de su mismo hijo.
wavs/362.wav|Todo estaba en el mismo orden y animado por el mismo espíritu de pureza y de modestia.
wavs/363.wav|Y ríase de lo demás.
wavs/364.wav|Yo, no sé por qué confiaba en el éxito del valor de Congosto.
wavs/365.wav|Doce millones de hombres os están mirando y envidiando vuestra gloria.
