stimuli,mos,mos_pred,model
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/182.wav,3.0,4.36594820022583,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/184.wav,2.0,4.465107440948486,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/186.wav,2.0,4.144312381744385,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/187.wav,3.0,4.374728679656982,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/188.wav,2.0,4.577647686004639,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/190.wav,2.5,4.513071537017822,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/191.wav,2.0,4.557523250579834,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/192.wav,1.0,4.111798286437988,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/194.wav,4.0,4.771896839141846,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/195.wav,2.0,4.540523052215576,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/197.wav,1.0,4.126439571380615,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/198.wav,4.0,4.287989616394043,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/92.wav,2.0,4.4191975593566895,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/93.wav,4.0,3.935680866241455,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/95.wav,3.0,2.8760452270507812,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/96.wav,3.0,4.2793450355529785,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/A/A6/98.wav,3.0,3.935680866241455,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural1.wav.wav,1.0,3.9708220958709717,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural10.wav.wav,1.0,1.5637378692626953,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural11.wav.wav,1.0,1.8231096267700195,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural12.wav.wav,1.0,1.4113733768463135,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural14.wav.wav,1.0,1.9550447463989258,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural15.wav.wav,1.0,1.5236446857452393,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural16.wav.wav,1.0,1.28450608253479,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural17.wav.wav,1.0,2.0907626152038574,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural18.wav.wav,1.0,2.207346200942993,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural19.wav.wav,1.0,2.368802070617676,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural20.wav.wav,2.0,1.7583186626434326,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural21.wav.wav,1.0,1.8536466360092163,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural22.wav.wav,2.0,2.2755861282348633,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural23.wav.wav,1.0,2.2949960231781006,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural24.wav.wav,1.0,2.5771121978759766,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural27.wav.wav,1.0,1.4874383211135864,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural28.wav.wav,1.0,1.371434211730957,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural29.wav.wav,1.0,2.285433769226074,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural3.wav.wav,1.0,1.9448734521865845,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural30.wav.wav,1.0,3.1969573497772217,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural31.wav.wav,1.0,1.6117020845413208,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural32.wav.wav,1.0,1.8352165222167969,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural33.wav.wav,1.0,2.032259225845337,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural34.wav.wav,1.0,4.4209818840026855,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural35.wav.wav,1.0,1.4773108959197998,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural36.wav.wav,1.0,1.1306196451187134,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural37.wav.wav,1.0,1.540095567703247,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural38.wav.wav,2.0,1.8974915742874146,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural39.wav.wav,1.0,2.647960901260376,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural41.wav.wav,1.0,2.706387519836426,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural42.wav.wav,1.0,1.6363029479980469,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural43.wav.wav,1.0,1.1207444667816162,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural44.wav.wav,1.0,1.2757986783981323,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural45.wav.wav,1.0,2.1324024200439453,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural47.wav.wav,1.0,2.841212749481201,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural48.wav.wav,1.0,2.5084967613220215,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural49.wav.wav,1.0,1.2303868532180786,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural50.wav.wav,1.0,1.8699147701263428,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural53.wav.wav,1.0,1.924551010131836,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural54.wav.wav,1.0,3.901822090148926,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural55.wav.wav,1.0,1.8032786846160889,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural56.wav.wav,1.0,2.4275522232055664,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural57.wav.wav,3.0,2.4547321796417236,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural58.wav.wav,2.0,2.4756295680999756,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural59.wav.wav,1.0,1.8920233249664307,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural6.wav.wav,1.0,2.2871029376983643,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural60.wav.wav,1.0,3.106361150741577,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural61.wav.wav,1.0,3.3204190731048584,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural62.wav.wav,1.0,1.7544723749160767,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural63.wav.wav,1.0,1.5523872375488281,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural64.wav.wav,1.0,1.5452042818069458,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural65.wav.wav,1.0,1.8156852722167969,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural66.wav.wav,2.0,1.9511722326278687,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural67.wav.wav,1.0,2.789259433746338,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural68.wav.wav,1.0,1.2595998048782349,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural69.wav.wav,3.0,4.630639553070068,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural72.wav.wav,2.0,1.2889013290405273,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural73.wav.wav,1.0,1.8558025360107422,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural74.wav.wav,1.0,2.5505969524383545,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural75.wav.wav,1.0,1.7313060760498047,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural76.wav.wav,1.0,1.9416253566741943,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural78.wav.wav,1.0,2.4714138507843018,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural79.wav.wav,1.0,1.413536787033081,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural80.wav.wav,1.0,2.331519365310669,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural81.wav.wav,1.0,1.3798819780349731,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural82.wav.wav,2.0,1.4219911098480225,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural83.wav.wav,1.0,2.8833963871002197,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural84.wav.wav,2.0,1.9168033599853516,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural86.wav.wav,2.0,4.331493854522705,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural88.wav.wav,2.0,1.4546617269515991,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural89.wav.wav,1.0,4.112987518310547,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural90.wav.wav,1.0,1.8661112785339355,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural91.wav.wav,1.0,2.342694044113159,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural92.wav.wav,1.0,1.8111129999160767,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural93.wav.wav,1.0,2.230722188949585,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural94.wav.wav,1.0,1.9985283613204956,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural95.wav.wav,1.0,2.4011528491973877,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural98.wav.wav,1.0,2.4906296730041504,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural99.wav.wav,1.0,2.0300350189208984,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2.wav,2.0,4.467662334442139,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_50.wav,2.0,4.338583469390869,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_52.wav,2.0,4.601856708526611,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_53.wav,1.0,3.304478883743286,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_54.wav,1.0,4.2038984298706055,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_55.wav,1.5,4.027120113372803,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_56.wav,3.0,4.492058277130127,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_57.wav,1.0,3.7839596271514893,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_59.wav,1.0,4.532704830169678,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_60.wav,2.0,4.445018768310547,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_61.wav,2.0,4.505997180938721,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_62.wav,2.0,4.064846992492676,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_63.wav,2.0,3.932924509048462,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_64.wav,1.5,4.732990741729736,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_65.wav,1.0,4.552356243133545,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_66.wav,4.0,4.50895357131958,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_69.wav,2.0,4.559682369232178,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_70.wav,2.0,4.692389965057373,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_71.wav,1.0,4.33978271484375,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_72.wav,1.0,4.3943657875061035,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_73.wav,2.0,4.652462959289551,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_74.wav,1.0,3.8792195320129395,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_75.wav,4.0,4.384517192840576,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_76.wav,2.0,3.271235704421997,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_77.wav,2.0,4.763646602630615,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_78.wav,3.0,4.748935222625732,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_79.wav,2.0,4.670638561248779,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_80.wav,3.0,4.668252468109131,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_84.wav,4.0,4.488453388214111,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_85.wav,2.0,4.263001918792725,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_87.wav,1.0,4.820809364318848,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_89.wav,2.0,4.215712070465088,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_91.wav,2.0,4.537634372711182,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_93.wav,3.0,4.4625349044799805,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_94.wav,1.0,3.824337959289551,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_95.wav,2.0,3.3915889263153076,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_97.wav,1.0,4.770707607269287,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_98.wav,2.0,4.0681962966918945,NISQAv2_mos_only
